JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
VE|Ventes|45|20240124|445710|TVA collectée|||VE2024010044|20240124|Vente marchandises gamme standard|0,00|434,16|||20240124||
VE|Ventes|45|20240124|707000|Ventes de marchandises|||VE2024010044|20240124|Vente marchandises gamme standard|0,00|2170,80|||20240124||
BQ|Banque|47|20240124|411000|Clients|CL004|Maison & Stock|RBQ20240100047|20240124|Règlement client Maison & Stock|0,00|3204,36|L00001|20240124|20240124||
BQ|Banque|47|20240124|512000|Banque|||RBQ20240100047|20240124|Règlement client Maison & Stock|3204,36|0,00|L00001|20240124|20240124||
AC|Achats|65|20240124|401000|Fournisseurs|FR005|Fournitures Gamma|AC2024010012|20240124|Achat marchandises collection saisonnière|0,00|4495,20|||20240124||
AC|Achats|65|20240124|445660|TVA déductible sur autres biens et services|||AC2024010012|20240124|Achat marchandises collection saisonnière|749,20|0,00|||20240124||
AC|Achats|65|20240124|607000|Achats de marchandises|||AC2024010012|20240124|Achat marchandises collection saisonnière|3746,00|0,00|||20240124||
VE|Ventes|9|20240124|411000|Clients|CL008|Bazar Premium|VE2024010008|20240124|Vente marchandises réassort mensuel|3072,60|0,00|||20240124||
VE|Ventes|9|20240124|445710|TVA collectée|||VE2024010008|20240124|Vente marchandises réassort mensuel|0,00|512,10|||20240124||
VE|Ventes|9|20240124|707000|Ventes de marchandises|||VE2024010008|20240124|Vente marchandises réassort mensuel|0,00|2560,50|||20240124||
VE|Ventes|17|20240125|411000|Clients|CL001|HyperMarché Atlantique|VE2024010016|20240125|Vente marchandises gamme standard|4916,16|0,00|||20240125||
VE|Ventes|17|20240125|445710|TVA collectée|||VE2024010016|20240125|Vente marchandises gamme standard|0,00|819,36|||20240125||
VE|Ventes|17|20240125|707000|Ventes de marchandises|||VE2024010016|20240125|Vente marchandises gamme standard|0,00|4096,80|||20240125||
VE|Ventes|30|20240125|411000|Clients|CL003|Supérette du Centre|VE2024010029|20240125|Vente marchandises gamme standard|10248,12|0,00|||20240125||
VE|Ventes|30|20240125|445710|TVA collectée|||VE2024010029|20240125|Vente marchandises gamme standard|0,00|1708,02|||20240125||
VE|Ventes|30|20240125|707000|Ventes de marchandises|||VE2024010029|20240125|Vente marchandises gamme standard|0,00|8540,10|||20240125||
VE|Ventes|34|20240125|411000|Clients|CL009|Union Retail|VE2024010033|20240125|Vente marchandises lot promotionnel|3088,80|0,00|||20240125||
VE|Ventes|34|20240125|445710|TVA collectée|||VE2024010033|20240125|Vente marchandises lot promotionnel|0,00|514,80|||20240125||
VE|Ventes|34|20240125|707000|Ventes de marchandises|||VE2024010033|20240125|Vente marchandises lot promotionnel|0,00|2574,00|||20240125||
VE|Ventes|24|20240126|411000|Clients|CL011|Centrale Commerce|VE2024010023|20240126|Vente marchandises gamme standard|8333,28|0,00|||20240126||
VE|Ventes|24|20240126|445710|TVA collectée|||VE2024010023|20240126|Vente marchandises gamme standard|0,00|1388,88|||20240126||
VE|Ventes|24|20240126|707000|Ventes de marchandises|||VE2024010023|20240126|Vente marchandises gamme standard|0,00|6944,40|||20240126||
OD|Opérations diverses|78|20240126|421000|Personnel - rémunérations dues|||PAIE202401|20240126|Constatation paie mensuelle|0,00|14249,82|||20240126||
OD|Opérations diverses|78|20240126|431000|Sécurité sociale|||PAIE202401|20240126|Constatation paie mensuelle|0,00|7672,98|||20240126||
OD|Opérations diverses|78|20240126|442100|Prélèvement à la source|||PAIE202401|20240126|Constatation paie mensuelle|0,00|4019,18|||20240126||
OD|Opérations diverses|78|20240126|641000|Rémunérations du personnel|||PAIE202401|20240126|Constatation paie mensuelle|18269,00|0,00|||20240126||
AC|Achats|81|20240126|401000|Fournisseurs|FR007|Transport LogiTrans|TR202401001|20240126|Facture transport marchandises|0,00|2532,00|||20240126||
AC|Achats|81|20240126|445660|TVA déductible sur autres biens et services|||TR202401001|20240126|Facture transport marchandises|422,00|0,00|||20240126||
AC|Achats|81|20240126|624100|Transports sur achats|||TR202401001|20240126|Facture transport marchandises|2110,00|0,00|||20240126||
AC|Achats|85|20240126|401000|Fournisseurs|FR006|Packlog|FG202401001|20240126|Frais généraux et fournitures|0,00|966,00|||20240126||
AC|Achats|85|20240126|445660|TVA déductible sur autres biens et services|||FG202401001|20240126|Frais généraux et fournitures|161,00|0,00|||20240126||
AC|Achats|85|20240126|606300|Fournitures d'entretien et petit équipement|||FG202401001|20240126|Frais généraux et fournitures|805,00|0,00|||20240126||
AC|Achats|87|20240126|401000|Fournisseurs|FR006|Packlog|FG202401003|20240126|Frais généraux et fournitures|0,00|448,80|||20240126||
AC|Achats|87|20240126|445660|TVA déductible sur autres biens et services|||FG202401003|20240126|Frais généraux et fournitures|74,80|0,00|||20240126||
AC|Achats|87|20240126|606300|Fournitures d'entretien et petit équipement|||FG202401003|20240126|Frais généraux et fournitures|374,00|0,00|||20240126||
VE|Ventes|32|20240127|411000|Clients|CL005|Comptoir Horizon|VE2024010031|20240127|Vente marchandises gamme standard|5100,84|0,00|||20240127||
VE|Ventes|32|20240127|445710|TVA collectée|||VE2024010031|20240127|Vente marchandises gamme standard|0,00|850,14|||20240127||
VE|Ventes|32|20240127|707000|Ventes de marchandises|||VE2024010031|20240127|Vente marchandises gamme standard|0,00|4250,70|||20240127||
BQ|Banque|50|20240127|411000|Clients|CL005|Comptoir Horizon|RBQ20240100050|20240127|Règlement client Comptoir Horizon|0,00|2034,72|L00004|20240127|20240127||
BQ|Banque|50|20240127|512000|Banque|||RBQ20240100050|20240127|Règlement client Comptoir Horizon|2034,72|0,00|L00004|20240127|20240127||
AC|Achats|62|20240127|401000|Fournisseurs|FR005|Fournitures Gamma|AC2024010009|20240127|Achat marchandises réapprovisionnement|0,00|7387,20|||20240127||
AC|Achats|62|20240127|445660|TVA déductible sur autres biens et services|||AC2024010009|20240127|Achat marchandises réapprovisionnement|1231,20|0,00|||20240127||
AC|Achats|62|20240127|607000|Achats de marchandises|||AC2024010009|20240127|Achat marchandises réapprovisionnement|6156,00|0,00|||20240127||
AC|Achats|69|20240127|401000|Fournisseurs|FR003|Euro Négoce|AC2024010016|20240127|Achat marchandises réapprovisionnement|0,00|2306,40|||20240127||
AC|Achats|69|20240127|445660|TVA déductible sur autres biens et services|||AC2024010016|20240127|Achat marchandises réapprovisionnement|384,40|0,00|||20240127||
AC|Achats|69|20240127|607000|Achats de marchandises|||AC2024010016|20240127|Achat marchandises réapprovisionnement|1922,00|0,00|||20240127||
VE|Ventes|12|20240128|411000|Clients|CL004|Maison & Stock|VE2024010011|20240128|Vente marchandises réassort mensuel|2650,32|0,00|||20240128||
VE|Ventes|12|20240128|445710|TVA collectée|||VE2024010011|20240128|Vente marchandises réassort mensuel|0,00|441,72|||20240128||
VE|Ventes|12|20240128|707000|Ventes de marchandises|||VE2024010011|20240128|Vente marchandises réassort mensuel|0,00|2208,60|||20240128||
VE|Ventes|26|20240128|411000|Clients|CL001|HyperMarché Atlantique|VE2024010025|20240128|Vente marchandises assortiment saisonnier|2890,08|0,00|||20240128||
VE|Ventes|26|20240128|445710|TVA collectée|||VE2024010025|20240128|Vente marchandises assortiment saisonnier|0,00|481,68|||20240128||
VE|Ventes|26|20240128|707000|Ventes de marchandises|||VE2024010025|20240128|Vente marchandises assortiment saisonnier|0,00|2408,40|||20240128||
BQ|Banque|49|20240128|411000|Clients|CL011|Centrale Commerce|RBQ20240100049|20240128|Règlement client Centrale Commerce|0,00|4895,64|L00003|20240128|20240128||
BQ|Banque|49|20240128|512000|Banque|||RBQ20240100049|20240128|Règlement client Centrale Commerce|4895,64|0,00|L00003|20240128|20240128||
BQ|Banque|75|20240128|401000|Fournisseurs|FR005|Fournitures Gamma|PBQ20240100075|20240128|Règlement fournisseur Fournitures Gamma|5580,00|0,00|L00010|20240128|20240128||
BQ|Banque|75|20240128|512000|Banque|||PBQ20240100075|20240128|Règlement fournisseur Fournitures Gamma|0,00|5580,00|L00010|20240128|20240128||
BQ|Banque|79|20240128|421000|Personnel - rémunérations dues|||VIRPAIE202401|20240128|Paiement des salaires|14249,82|0,00|||20240128||
BQ|Banque|79|20240128|512000|Banque|||VIRPAIE202401|20240128|Paiement des salaires|0,00|14249,82|||20240128||
BQ|Banque|80|20240128|431000|Sécurité sociale|||URSSAF202401|20240128|Paiement charges sociales|7672,98|0,00|||20240128||
BQ|Banque|80|20240128|442100|Prélèvement à la source|||URSSAF202401|20240128|Paiement charges sociales|4019,18|0,00|||20240128||
BQ|Banque|80|20240128|512000|Banque|||URSSAF202401|20240128|Paiement charges sociales|0,00|11692,16|||20240128||
AC|Achats|86|20240128|401000|Fournisseurs|FR006|Packlog|FG202401002|20240128|Frais généraux et fournitures|0,00|1046,40|||20240128||
AC|Achats|86|20240128|445660|TVA déductible sur autres biens et services|||FG202401002|20240128|Frais généraux et fournitures|174,40|0,00|||20240128||
AC|Achats|86|20240128|606300|Fournitures d'entretien et petit équipement|||FG202401002|20240128|Frais généraux et fournitures|872,00|0,00|||20240128||
BQ|Banque|126|20240201|411000|Clients|CL001|HyperMarché Atlantique|RBQ20240200126|20240201|Règlement client HyperMarché Atlantique|0,00|2890,08|L00016|20240201|20240201||
BQ|Banque|126|20240201|512000|Banque|||RBQ20240200126|20240201|Règlement client HyperMarché Atlantique|2890,08|0,00|L00016|20240201|20240201||
BQ|Banque|145|20240201|411000|Clients|CL009|Union Retail|RBQ20240200145|20240201|Règlement client Union Retail|0,00|3088,80|L00031|20240201|20240201||
BQ|Banque|145|20240201|512000|Banque|||RBQ20240200145|20240201|Règlement client Union Retail|3088,80|0,00|L00031|20240201|20240201||
AC|Achats|173|20240202|401000|Fournisseurs|FR001|Grossiste Alpha|AC2024020028|20240202|Achat marchandises collection saisonnière|0,00|12319,20|||20240202||
AC|Achats|173|20240202|445660|TVA déductible sur autres biens et services|||AC2024020028|20240202|Achat marchandises collection saisonnière|2053,20|0,00|||20240202||
AC|Achats|173|20240202|607000|Achats de marchandises|||AC2024020028|20240202|Achat marchandises collection saisonnière|10266,00|0,00|||20240202||
BQ|Banque|123|20240203|411000|Clients|CL012|Maison des Bonnes Affaires|RBQ20240200123|20240203|Règlement client Maison des Bonnes Affaires|0,00|5512,32|L00014|20240203|20240203||
BQ|Banque|123|20240203|512000|Banque|||RBQ20240200123|20240203|Règlement client Maison des Bonnes Affaires|5512,32|0,00|L00014|20240203|20240203||
VE|Ventes|92|20240203|411000|Clients|CL005|Comptoir Horizon|VE2024020005|20240203|Vente marchandises réassort mensuel|7077,24|0,00|||20240203||
VE|Ventes|92|20240203|445710|TVA collectée|||VE2024020005|20240203|Vente marchandises réassort mensuel|0,00|1179,54|||20240203||
VE|Ventes|92|20240203|707000|Ventes de marchandises|||VE2024020005|20240203|Vente marchandises réassort mensuel|0,00|5897,70|||20240203||
VE|Ventes|98|20240203|411000|Clients|CL011|Centrale Commerce|VE2024020011|20240203|Vente marchandises assortiment saisonnier|6705,72|0,00|||20240203||
VE|Ventes|98|20240203|445710|TVA collectée|||VE2024020011|20240203|Vente marchandises assortiment saisonnier|0,00|1117,62|||20240203||
VE|Ventes|98|20240203|707000|Ventes de marchandises|||VE2024020011|20240203|Vente marchandises assortiment saisonnier|0,00|5588,10|||20240203||
AC|Achats|170|20240204|401000|Fournisseurs|FR002|Import Beta|AC2024020025|20240204|Achat marchandises import|0,00|7263,60|||20240204||
AC|Achats|170|20240204|445660|TVA déductible sur autres biens et services|||AC2024020025|20240204|Achat marchandises import|1210,60|0,00|||20240204||
AC|Achats|170|20240204|607000|Achats de marchandises|||AC2024020025|20240204|Achat marchandises import|6053,00|0,00|||20240204||
AC|Achats|175|20240204|401000|Fournisseurs|FR001|Grossiste Alpha|AC2024020030|20240204|Achat marchandises collection saisonnière|0,00|12726,00|||20240204||
AC|Achats|175|20240204|445660|TVA déductible sur autres biens et services|||AC2024020030|20240204|Achat marchandises collection saisonnière|2121,00|0,00|||20240204||
AC|Achats|175|20240204|607000|Achats de marchandises|||AC2024020030|20240204|Achat marchandises collection saisonnière|10605,00|0,00|||20240204||
AC|Achats|195|20240204|401000|Fournisseurs|FR007|Transport LogiTrans|TR202402001|20240204|Facture transport marchandises|0,00|1690,80|||20240204||
AC|Achats|195|20240204|445660|TVA déductible sur autres biens et services|||TR202402001|20240204|Facture transport marchandises|281,80|0,00|||20240204||
AC|Achats|195|20240204|624100|Transports sur achats|||TR202402001|20240204|Facture transport marchandises|1409,00|0,00|||20240204||
VE|Ventes|99|20240204|411000|Clients|CL012|Maison des Bonnes Affaires|VE2024020012|20240204|Vente marchandises assortiment saisonnier|6177,60|0,00|||20240204||
VE|Ventes|99|20240204|445710|TVA collectée|||VE2024020012|20240204|Vente marchandises assortiment saisonnier|0,00|1029,60|||20240204||
VE|Ventes|99|20240204|707000|Ventes de marchandises|||VE2024020012|20240204|Vente marchandises assortiment saisonnier|0,00|5148,00|||20240204||
VE|Ventes|108|20240205|411000|Clients|CL001|HyperMarché Atlantique|VE2024020021|20240205|Vente marchandises lot promotionnel|1681,56|0,00|||20240205||
VE|Ventes|108|20240205|445710|TVA collectée|||VE2024020021|20240205|Vente marchandises lot promotionnel|0,00|280,26|||20240205||
VE|Ventes|108|20240205|707000|Ventes de marchandises|||VE2024020021|20240205|Vente marchandises lot promotionnel|0,00|1401,30|||20240205||
VE|Ventes|111|20240205|411000|Clients|CL011|Centrale Commerce|VE2024020024|20240205|Vente marchandises gamme standard|961,20|0,00|||20240205||
VE|Ventes|111|20240205|445710|TVA collectée|||VE2024020024|20240205|Vente marchandises gamme standard|0,00|160,20|||20240205||
VE|Ventes|111|20240205|707000|Ventes de marchandises|||VE2024020024|20240205|Vente marchandises gamme standard|0,00|801,00|||20240205||
OD|Opérations diverses|191|20240205|401000|Fournisseurs|FRB01|SCI Entrepôts|LOY202402|20240205|Loyer entrepôt et bureaux|0,00|3360,00|||20240205||
OD|Opérations diverses|191|20240205|445660|TVA déductible sur autres biens et services|||LOY202402|20240205|Loyer entrepôt et bureaux|560,00|0,00|||20240205||
OD|Opérations diverses|191|20240205|613200|Locations immobilières|||LOY202402|20240205|Loyer entrepôt et bureaux|2800,00|0,00|||20240205||
AC|Achats|148|20240206|401000|Fournisseurs|FR005|Fournitures Gamma|AC2024020003|20240206|Achat marchandises collection saisonnière|0,00|14228,40|||20240206||
AC|Achats|148|20240206|445660|TVA déductible sur autres biens et services|||AC2024020003|20240206|Achat marchandises collection saisonnière|2371,40|0,00|||20240206||
AC|Achats|148|20240206|607000|Achats de marchandises|||AC2024020003|20240206|Achat marchandises collection saisonnière|11857,00|0,00|||20240206||
AC|Achats|154|20240206|401000|Fournisseurs|FR004|Stock Delta|AC2024020009|20240206|Achat marchandises collection saisonnière|0,00|5610,00|||20240206||
AC|Achats|154|20240206|445660|TVA déductible sur autres biens et services|||AC2024020009|20240206|Achat marchandises collection saisonnière|935,00|0,00|||20240206||
AC|Achats|154|20240206|607000|Achats de marchandises|||AC2024020009|20240206|Achat marchandises collection saisonnière|4675,00|0,00|||20240206||
VE|Ventes|88|20240206|411000|Clients|CL012|Maison des Bonnes Affaires|VE2024020001|20240206|Vente marchandises réassort mensuel|2776,68|0,00|||20240206||
VE|Ventes|88|20240206|445710|TVA collectée|||VE2024020001|20240206|Vente marchandises réassort mensuel|0,00|462,78|||20240206||
VE|Ventes|88|20240206|707000|Ventes de marchandises|||VE2024020001|20240206|Vente marchandises réassort mensuel|0,00|2313,90|||20240206||
AC|Achats|168|20240207|401000|Fournisseurs|FR002|Import Beta|AC2024020023|20240207|Achat marchandises collection saisonnière|0,00|10959,60|||20240207||
AC|Achats|168|20240207|445660|TVA déductible sur autres biens et services|||AC2024020023|20240207|Achat marchandises collection saisonnière|1826,60|0,00|||20240207||
AC|Achats|168|20240207|607000|Achats de marchandises|||AC2024020023|20240207|Achat marchandises collection saisonnière|9133,00|0,00|||20240207||
VE|Ventes|112|20240208|411000|Clients|CL003|Supérette du Centre|VE2024020025|20240208|Vente marchandises réassort mensuel|10028,88|0,00|||20240208||
VE|Ventes|112|20240208|445710|TVA collectée|||VE2024020025|20240208|Vente marchandises réassort mensuel|0,00|1671,48|||20240208||
VE|Ventes|112|20240208|707000|Ventes de marchandises|||VE2024020025|20240208|Vente marchandises réassort mensuel|0,00|8357,40|||20240208||
VE|Ventes|113|20240208|411000|Clients|CL002|Distrib Ouest|VE2024020026|20240208|Vente marchandises lot promotionnel|8940,24|0,00|||20240208||
VE|Ventes|113|20240208|445710|TVA collectée|||VE2024020026|20240208|Vente marchandises lot promotionnel|0,00|1490,04|||20240208||
VE|Ventes|113|20240208|707000|Ventes de marchandises|||VE2024020026|20240208|Vente marchandises lot promotionnel|0,00|7450,20|||20240208||
BQ|Banque|125|20240208|411000|Clients|CL003|Supérette du Centre|RBQ20240200125|20240208|Règlement client Supérette du Centre|0,00|9042,84|L00015|20240208|20240208||
BQ|Banque|125|20240208|512000|Banque|||RBQ20240200125|20240208|Règlement client Supérette du Centre|9042,84|0,00|L00015|20240208|20240208||
BQ|Banque|127|20240208|411000|Clients|CL003|Supérette du Centre|RBQ20240200127|20240208|Règlement client Supérette du Centre|0,00|3430,77|||20240208||
BQ|Banque|127|20240208|512000|Banque|||RBQ20240200127|20240208|Règlement client Supérette du Centre|3430,77|0,00|||20240208||
